id;idversion_init;idversion_end;file;begin_line;end_line;rule;ruleset;package;class;function;priority;violation;violation_nonumbers;version_init;version_end;date_init;data_end
7687;20;0;upload\admin\controller\marketplace\openbay.php;1810;2014;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerMarketplaceOpenbay;;3;The method eventMenu() has 205 lines of code. Current threshold is set to 100. Avoid really long methods.;The method eventMenu() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7692;20;0;upload\admin\controller\report\online.php;3;120;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerReportOnline;;3;The method index() has 118 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7699;20;0;upload\admin\controller\sale\voucher.php;549;678;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerSaleVoucher;;3;The method send() has 130 lines of code. Current threshold is set to 100. Avoid really long methods.;The method send() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7798;20;0;upload\catalog\controller\account\affiliate.php;53;253;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerAccountAffiliate;;3;The method getForm() has 201 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getForm() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7839;20;0;upload\catalog\controller\extension\openbay\ebay.php;3;118;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionOpenbayEbay;;3;The method inbound() has 116 lines of code. Current threshold is set to 100. Avoid really long methods.;The method inbound() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7849;20;0;upload\catalog\controller\extension\payment\klarna_checkout.php;1187;1292;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentKlarnaCheckout;;3;The method push() has 106 lines of code. Current threshold is set to 100. Avoid really long methods.;The method push() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7855;20;0;upload\catalog\controller\extension\payment\pp_braintree.php;6;141;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentPPBraintree;;3;The method index() has 136 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7863;20;0;upload\catalog\controller\extension\payment\pp_braintree.php;143;416;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentPPBraintree;;3;The method payment() has 274 lines of code. Current threshold is set to 100. Avoid really long methods.;The method payment() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7871;20;0;upload\catalog\controller\extension\payment\pp_braintree.php;501;749;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentPPBraintree;;3;The method expressSetup() has 249 lines of code. Current threshold is set to 100. Avoid really long methods.;The method expressSetup() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7876;20;0;upload\catalog\controller\extension\payment\pp_braintree.php;751;1124;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentPPBraintree;;3;The method expressConfirm() has 374 lines of code. Current threshold is set to 100. Avoid really long methods.;The method expressConfirm() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7880;20;0;upload\catalog\controller\extension\payment\pp_braintree.php;1126;1538;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentPPBraintree;;3;The method expressComplete() has 413 lines of code. Current threshold is set to 100. Avoid really long methods.;The method expressComplete() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7902;20;0;upload\catalog\controller\mail\order.php;44;269;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerMailOrder;;3;The method add() has 226 lines of code. Current threshold is set to 100. Avoid really long methods.;The method add() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7909;20;0;upload\catalog\controller\mail\order.php;327;459;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerMailOrder;;3;The method alert() has 133 lines of code. Current threshold is set to 100. Avoid really long methods.;The method alert() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7923;20;0;upload\catalog\model\extension\openbay\ebay_order.php;39;231;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelExtensionOpenBayEbayOrder;;3;The method orderHandle() has 193 lines of code. Current threshold is set to 100. Avoid really long methods.;The method orderHandle() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7928;20;0;upload\catalog\model\extension\openbay\ebay_order.php;233;422;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelExtensionOpenBayEbayOrder;;3;The method create() has 190 lines of code. Current threshold is set to 100. Avoid really long methods.;The method create() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7932;20;0;upload\catalog\model\extension\openbay\ebay_order.php;424;597;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelExtensionOpenBayEbayOrder;;3;The method updateOrderWithConfirmedData() has 174 lines of code. Current threshold is set to 100. Avoid really long methods.;The method updateOrderWithConfirmedData() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7960;20;0;upload\catalog\model\extension\shipping\ec_ship.php;3;524;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelExtensionShippingECShip;;3;The method getQuote() has 522 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getQuote() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7978;20;0;upload\install\model\upgrade\1009.php;3;120;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelUpgrade1009;;3;The method upgrade() has 118 lines of code. Current threshold is set to 100. Avoid really long methods.;The method upgrade() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7993;20;0;upload\system\library\mail\smtp.php;11;349;ExcessiveMethodLength;Code Size Rules;Mail;Smtp;;3;The method send() has 339 lines of code. Current threshold is set to 100. Avoid really long methods.;The method send() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
8087;20;0;upload\system\library\template\Twig\Extension\Core.php;988;1129;ExcessiveMethodLength;Code Size Rules;#NAME?;;twig_escape_filter;3;The function twig_escape_filter() has 142 lines of code. Current threshold is set to 100. Avoid really long methods.;The function twig_escape_filter() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
8147;20;0;upload\system\library\template\Twig\Node\Expression\Call.php;91;202;ExcessiveMethodLength;Code Size Rules;#NAME?;Twig_Node_Expression_Call;;3;The method getArguments() has 112 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getArguments() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
8167;20;0;upload\system\library\template\Twig\Node\Module.php;142;269;ExcessiveMethodLength;Code Size Rules;#NAME?;Twig_Node_Module;;3;The method compileConstructor() has 128 lines of code. Current threshold is set to 100. Avoid really long methods.;The method compileConstructor() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
8209;20;0;upload\system\library\template\Twig\Template.php;462;619;ExcessiveMethodLength;Code Size Rules;#NAME?;Twig_Template;;3;The method getAttribute() has 158 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getAttribute() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
8246;21;0;upload\admin\controller\common\security.php;29;136;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerCommonSecurity;;3;The method move() has 108 lines of code. Current threshold is set to 100. Avoid really long methods.;The method move() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.2;;2017-07-04;
8256;21;0;upload\admin\controller\extension\payment\squareup.php;6;295;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentSquareup;;3;The method index() has 290 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.2;;2017-07-04;
8259;21;0;upload\admin\controller\extension\payment\squareup.php;297;450;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentSquareup;;3;The method transaction_info() has 154 lines of code. Current threshold is set to 100. Avoid really long methods.;The method transaction_info() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.2;;2017-07-04;
8266;21;0;upload\admin\controller\extension\payment\squareup.php;573;679;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentSquareup;;3;The method oauth_callback() has 107 lines of code. Current threshold is set to 100. Avoid really long methods.;The method oauth_callback() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.2;;2017-07-04;
8289;21;0;upload\catalog\controller\extension\payment\squareup.php;48;248;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentSquareup;;3;The method checkout() has 201 lines of code. Current threshold is set to 100. Avoid really long methods.;The method checkout() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.2;;2017-07-04;
8298;21;0;upload\catalog\controller\extension\recurring\squareup.php;66;169;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionRecurringSquareup;;3;The method recurring() has 104 lines of code. Current threshold is set to 100. Avoid really long methods.;The method recurring() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.2;;2017-07-04;
8319;21;0;upload\system\library\squareup.php;41;153;ExcessiveMethodLength;Code Size Rules;#NAME?;Squareup;;3;The method api() has 113 lines of code. Current threshold is set to 100. Avoid really long methods.;The method api() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.2;;2017-07-04;
8336;25;0;upload\admin\controller\extension\payment\alipay.php;5;132;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentAlipay;;3;The method index() has 128 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.2.0;;2017-07-17;
8340;25;0;upload\admin\controller\extension\payment\alipay_cross.php;6;146;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentAlipayCross;;3;The method index() has 141 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.2.0;;2017-07-17;
8344;25;0;upload\admin\controller\extension\payment\wechat_pay.php;13;152;ExcessiveMethodLength;Code Size Rules;OpenCart;ControllerExtensionPaymentWechatPay;;3;The method index() has 140 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.2.0;;2017-07-17;
8355;25;0;upload\catalog\controller\extension\payment\cardinity.php;29;131;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentCardinity;;3;The method send() has 103 lines of code. Current threshold is set to 100. Avoid really long methods.;The method send() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.2.0;;2017-07-17;
8383;26;0;upload\admin\controller\extension\advertise\google.php;25;210;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionAdvertiseGoogle;;3;The method index() has 186 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.3.0;;2019-01-02;
